469,570142289,99863398,44104
470,570142288,99863396,44148
471,570142293,99863397,44241
472,570142296,99863400,44323
473,570142299,99863397,44316
474,570142300,99863394,44311
475,570142299,99863391,44294
476,570142297,99863383,44224
477,570142293,99863371,44122
478,570142293,99863366,44062
479,570142290,99863356,43897
480,570142292,99863349,43822
481,570142290,99863342,43756
482,570142291,99863338,43735
483,570142291,99863333,43656
484,570142290,99863329,43625
485,570142290,99863324,43559
486,570142292,99863322,43561
487,570142295,99863319,43543
488,570142299,99863318,43551
489,570142299,99863319,43637
490,570142299,99863315,43597
491,570142299,99863313,43603
492,570142298,99863310,43628
493,570142295,99863307,43660
494,570142292,99863308,43729
495,570142289,99863304,43720
496,570142288,99863302,43761
497,570142288,99863297,43783
498,570142284,99863290,43783
499,570142280,99863291,43834
500,570142276,99863294,43946
501,570142274,99863294,44041
502,570142271,99863300,44189
503,570142268,99863309,44348
504,570142265,99863315,44492
505,570142263,99863322,44640
506,570142259,99863328,44747
507,570142256,99863337,44900
508,570142254,99863349,45083
509,570142251,99863360,45218
510,570142246,99863368,45318
511,570142240,99863382,45525
512,570142237,99863400,45788
513,570142232,99863418,46066
514,570142229,99863435,46342
515,570142225,99863446,46533
516,570142220,99863465,46840
517,570142216,99863478,47060
518,570142213,99863492,47325
519,570142209,99863505,47507
520,570142203,99863519,47693
521,570142197,99863534,47907
522,570142191,99863550,48154
523,570142184,99863564,48379
524,570142179,99863577,48593
525,570142175,99863590,48799
526,570142172,99863603,48993
527,570142169,99863615,49216
528,570142165,99863625,49423
529,570142160,99863641,49687
530,570142157,99863653,49853
531,570142153,99863667,50070
532,570142151,99863683,50318
533,570142150,99863698,50563
534,570142148,99863710,50775
535,570142147,99863721,50980
536,570142144,99863734,51186
537,570142143,99863744,51345
538,570142145,99863748,51427
539,570142144,99863750,51510
540,570142144,99863758,51683
541,570142144,99863770,51919
542,570142146,99863779,52094
543,570142146,99863782,52171
544,570142145,99863788,52288
545,570142146,99863794,52385
546,570142146,99863802,52537
547,570142146,99863809,52664
548,570142144,99863818,52765
549,570142146,99863826,52886
550,570142145,99863833,52977
551,570142142,99863845,53140
552,570142140,99863854,53263
553,570142139,99863858,53312
554,570142136,99863862,53381
555,570142135,99863865,53430
556,570142136,99863864,53446
557,570142133,99863874,53592
558,570142130,99863885,53744
559,570142130,99863890,53844
560,570142130,99863900,53995
561,570142127,99863911,54158
562,570142123,99863927,54404
563,570142121,99863933,54506
564,570142117,99863944,54654
565,570142114,99863944,54652
566,570142108,99863951,54760
567,570142103,99863954,54788
568,570142099,99863956,54823
569,570142096,99863960,54862
570,570142092,99863961,54867
571,570142090,99863958,54853
572,570142087,99863960,54876
573,570142083,99863959,54861
574,570142078,99863957,54826
575,570142073,99863958,54819
576,570142070,99863961,54890
577,570142069,99863961,54913
578,570142070,99863957,54899
579,570142071,99863955,54865
580,570142068,99863954,54849
581,570142063,99863953,54811
582,570142060,99863949,54727
583,570142058,99863948,54701
584,570142058,99863949,54718
585,570142059,99863947,54720
586,570142059,99863942,54696
587,570142058,99863943,54749
588,570142056,99863944,54730
589,570142052,99863949,54762
590,570142052,99863949,54752
591,570142053,99863949,54783
592,570142050,99863950,54760
593,570142046,99863950,54738
594,570142040,99863951,54700
595,570142035,99863952,54697
596,570142033,99863954,54681
597,570142029,99863956,54684
598,570142026,99863961,54715
599,570142026,99863964,54727
600,570142024,99863969,54764
601,570142022,99863970,54744
602,570142021,99863971,54731
603,570142020,99863972,54667
604,570142019,99863972,54597
605,570142017,99863975,54574
606,570142015,99863974,54514
607,570142015,99863973,54437
608,570142017,99863971,54358
609,570142018,99863972,54317
610,570142013,99863979,54314
611,570142012,99863980,54250
612,570142008,99863986,54262
613,570142006,99863988,54234
614,570142006,99863986,54142
615,570142008,99863983,54048
616,570142010,99863984,54051
617,570142009,99863983,54002
618,570142007,99863983,53946
619,570142002,99863988,53933
620,570141998,99863990,53869
621,570141998,99863989,53804
622,570141996,99863994,53808
623,570141992,99863999,53768
624,570141990,99864006,53783
625,570141986,99864015,53829
626,570141984,99864017,53769
627,570141981,99864021,53765
628,570141977,99864025,53723
629,570141973,99864028,53662
630,570141971,99864031,53614
631,570141973,99864033,53555
632,570141972,99864035,53474
633,570141968,99864039,53413
634,570141964,99864043,53363
635,570141959,99864047,53311
636,570141956,99864051,53256
637,570141957,99864054,53178
638,570141954,99864059,53102
639,570141952,99864062,53031
640,570141951,99864063,52934
641,570141949,99864064,52807
642,570141947,99864068,52734
643,570141947,99864073,52674
644,570141945,99864081,52636
645,570141946,99864085,52571
646,570141950,99864087,52483
647,570141953,99864089,52371
648,570141957,99864089,52250
649,570141961,99864087,52157
650,570141968,99864083,52033
651,570141973,99864082,51975
652,570141976,99864086,51955
653,570141979,99864087,51902
654,570141982,99864088,51822
655,570141984,99864089,51748
656,570141989,99864091,51700
657,570141992,99864093,51650
658,570141997,99864097,51650
659,570141999,99864101,51609
660,570142004,99864103,51586
661,570142007,99864104,51519
662,570142012,99864103,51429
663,570142018,99864101,51367
664,570142023,99864098,51257
665,570142027,99864096,51144
666,570142032,99864096,51079
667,570142036,99864097,51000
668,570142040,99864099,50951
669,570142045,99864104,50909
670,570142047,99864111,50901
671,570142052,99864110,50825
672,570142056,99864108,50774
673,570142058,99864106,50708
674,570142062,99864104,50638
675,570142068,99864099,50540
676,570142076,99864092,50440
677,570142081,99864090,50367
678,570142085,99864090,50329
679,570142087,99864091,50275
680,570142089,99864089,50199
681,570142092,99864085,50155
682,570142091,99864086,50135
683,570142092,99864090,50135
684,570142097,99864088,50078
685,570142102,99864085,50007
686,570142108,99864087,50002
687,570142115,99864081,49954
688,570142120,99864077,49897
689,570142122,99864078,49922
690,570142127,99864074,49887
691,570142130,99864078,49923
692,570142134,99864080,49924
693,570142136,99864079,49890
694,570142141,99864070,49791
695,570142144,99864067,49818
696,570142147,99864061,49794
697,570142153,99864052,49706
698,570142157,99864044,49650
699,570142162,99864038,49597
700,570142172,99864025,49478
701,570142177,99864015,49463
702,570142180,99864010,49462
703,570142188,99864000,49418
704,570142198,99863990,49358
705,570142201,99863988,49359
706,570142209,99863980,49328
707,570142217,99863969,49233
708,570142224,99863957,49129
709,570142225,99863951,49086
710,570142227,99863948,49109
711,570142233,99863942,49060
712,570142236,99863942,49068
713,570142240,99863938,49021
714,570142246,99863933,49001
715,570142251,99863925,48966
716,570142255,99863916,48929
717,570142260,99863909,48879
718,570142265,99863900,48855
719,570142271,99863891,48832
720,570142274,99863889,48868
721,570142274,99863884,48874
722,570142273,99863877,48863
723,570142273,99863873,48867
724,570142277,99863870,48868
725,570142282,99863868,48907
726,570142285,99863865,48960
727,570142289,99863863,48986
728,570142295,99863858,48971
729,570142301,99863852,48951
730,570142307,99863847,48947
731,570142314,99863843,48969
732,570142320,99863838,48971
733,570142325,99863832,48989
734,570142329,99863829,49085
735,570142334,99863825,49179
736,570142336,99863826,49299
737,570142337,99863830,49428
738,570142334,99863827,49421
739,570142331,99863826,49439
740,570142328,99863825,49476
741,570142324,99863825,49528
742,570142320,99863824,49589
743,570142318,99863819,49633
744,570142315,99863819,49697
745,570142313,99863819,49743
746,570142313,99863819,49782
747,570142315,99863821,49830
748,570142314,99863822,49902
749,570142313,99863825,50008
750,570142313,99863823,50053
751,570142314,99863820,50073
752,570142312,99863820,50125
753,570142309,99863823,50215
754,570142307,99863825,50264
755,570142305,99863828,50326
756,570142302,99863833,50386
757,570142299,99863836,50428
758,570142295,99863843,50530
759,570142293,99863846,50570
760,570142291,99863848,50590
761,570142290,99863850,50627
762,570142289,99863850,50614
763,570142290,99863849,50591
764,570142292,99863852,50614
765,570142294,99863851,50592
766,570142293,99863850,50612
767,570142290,99863852,50619
768,570142287,99863854,50664
769,570142286,99863857,50691
770,570142286,99863858,50721
771,570142286,99863855,50747
772,570142285,99863855,50789
773,570142283,99863857,50785
774,570142282,99863857,50765
775,570142279,99863855,50749
776,570142279,99863855,50767
777,570142279,99863849,50745
778,570142279,99863843,50717
779,570142279,99863840,50727
780,570142278,99863838,50749
781,570142278,99863837,50758
782,570142277,99863830,50703
783,570142279,99863822,50659
784,570142279,99863819,50686
785,570142276,99863813,50661
786,570142272,99863813,50673
787,570142270,99863811,50656
788,570142269,99863810,50653
789,570142268,99863809,50662
790,570142265,99863809,50658
791,570142261,99863814,50679
792,570142256,99863818,50681
793,570142255,99863821,50686
794,570142253,99863825,50699
795,570142252,99863826,50699
796,570142251,99863827,50699
797,570142250,99863826,50673
798,570142248,99863825,50672
799,570142246,99863821,50645
800,570142244,99863819,50601
801,570142242,99863820,50592
802,570142241,99863823,50607
803,570142238,99863826,50631
804,570142236,99863825,50579
805,570142235,99863826,50582
806,570142240,99863823,50488
807,570142243,99863821,50459
808,570142247,99863820,50402
809,570142254,99863814,50282
810,570142263,99863808,50164
811,570142263,99863804,50132
812,570142267,99863798,50060
813,570142268,99863794,50045
814,570142273,99863791,50007
815,570142279,99863783,49908
816,570142280,99863779,49851
817,570142286,99863773,49722
818,570142289,99863767,49672
819,570142295,99863765,49615
820,570142301,99863760,49568
821,570142303,99863756,49529
822,570142308,99863750,49426
823,570142314,99863742,49349
824,570142324,99863730,49194
825,570142328,99863724,49155
826,570142330,99863716,49113
827,570142334,99863705,49021
828,570142336,99863702,49016
829,570142335,99863696,48967
830,570142334,99863687,48938
831,570142332,99863680,48887
832,570142330,99863673,48847
833,570142333,99863659,48736
834,570142332,99863649,48750
835,570142333,99863638,48713
836,570142335,99863627,48700
837,570142334,99863620,48714
838,570142329,99863611,48684
839,570142326,99863604,48669
840,570142321,99863596,48672
841,570142316,99863591,48711
842,570142305,99863592,48804
843,570142305,99863580,48787
844,570142301,99863575,48822
845,570142293,99863574,48843
846,570142285,99863572,48836
847,570142278,99863571,48862
848,570142275,99863562,48826
849,570142269,99863558,48858
850,570142265,99863552,48835
851,570142260,99863549,48864
852,570142256,99863543,48850
853,570142254,99863539,48821
854,570142250,99863539,48868
855,570142248,99863530,48795
856,570142250,99863521,48740
857,570142249,99863512,48711
858,570142248,99863506,48687
859,570142248,99863499,48662
860,570142248,99863491,48641
861,570142248,99863485,48625
862,570142241,99863482,48670
863,570142239,99863477,48615
864,570142234,99863474,48651
865,570142231,99863466,48599
866,570142229,99863456,48579
867,570142225,99863448,48560
868,570142223,99863440,48544
869,570142220,99863428,48475
870,570142221,99863419,48429
871,570142219,99863416,48427
872,570142218,99863412,48410
873,570142219,99863407,48387
874,570142216,99863402,48399
875,570142217,99863398,48340
876,570142216,99863399,48311
877,570142213,99863400,48295
878,570142212,99863401,48241
879,570142217,99863397,48148
880,570142216,99863396,48182
881,570142213,99863393,48184
882,570142208,99863393,48199
883,570142204,99863392,48190
884,570142202,99863388,48165
885,570142198,99863382,48151
886,570142197,99863377,48133
887,570142194,99863375,48189
888,570142192,99863370,48177
889,570142191,99863365,48154
890,570142189,99863360,48145
891,570142184,99863360,48213
892,570142184,99863357,48222
893,570142186,99863351,48223
894,570142189,99863342,48206
895,570142188,99863337,48177
896,570142184,99863334,48182
897,570142184,99863331,48196
898,570142182,99863328,48202
899,570142180,99863326,48203
900,570142182,99863323,48169
901,570142180,99863321,48200
902,570142181,99863314,48121
903,570142183,99863310,48105
904,570142186,99863304,48023
905,570142186,99863301,48058
906,570142189,99863295,48017
907,570142190,99863292,47947
908,570142189,99863293,47936
909,570142189,99863294,47940
910,570142188,99863291,47978
911,570142186,99863289,48001
912,570142184,99863289,48015
913,570142184,99863288,48023
914,570142184,99863286,48023
915,570142183,99863284,48056
916,570142180,99863284,48065
917,570142174,99863284,48103
918,570142167,99863283,48166
919,570142161,99863283,48195
920,570142155,99863281,48211
921,570142149,99863278,48233
922,570142144,99863278,48243
923,570142141,99863278,48236
924,570142139,99863276,48207
925,570142137,99863278,48190
926,570142131,99863279,48229
927,570142128,99863282,48218
928,570142123,99863284,48185
929,570142119,99863287,48150
930,570142119,99863289,48124
931,570142117,99863293,48128
932,570142114,99863294,48133
933,570142115,99863297,48135
934,570142114,99863301,48147
935,570142114,99863304,48171
936,570142113,99863307,48190
937,570142115,99863310,48172
938,570142114,99863309,48128
939,570142113,99863309,48114
940,570142112,99863310,48111
941,570142112,99863314,48137
942,570142110,99863319,48187
943,570142110,99863321,48162
944,570142107,99863324,48126
945,570142107,99863327,48096
946,570142107,99863331,48073
947,570142111,99863333,47995
948,570142114,99863336,47991
949,570142116,99863340,48020
950,570142114,99863346,48023
951,570142115,99863348,48004
952,570142112,99863352,48094
953,570142110,99863355,48084
954,570142112,99863353,48101
955,570142115,99863355,48110
956,570142114,99863356,48160
957,570142117,99863356,48173
958,570142120,99863355,48169
959,570142126,99863353,48185
960,570142129,99863353,48216
961,570142134,99863351,48195
962,570142135,99863351,48247
963,570142138,99863354,48260
964,570142145,99863357,48236
965,570142150,99863355,48241
966,570142151,99863358,48311
967,570142153,99863359,48278
968,570142155,99863357,48223
969,570142155,99863359,48246
970,570142159,99863358,48174
971,570142161,99863359,48139
972,570142160,99863356,48057
973,570142158,99863357,48034
974,570142162,99863358,48014
975,570142165,99863360,48033
976,570142168,99863364,48079
977,570142171,99863367,48076
978,570142176,99863373,48127
979,570142178,99863377,48145
980,570142185,99863379,48132
981,570142188,99863378,48157
982,570142189,99863380,48146
983,570142190,99863379,48185
984,570142188,99863377,48206
985,570142191,99863378,48271
986,570142192,99863377,48299
987,570142189,99863375,48304
988,570142189,99863374,48328
989,570142188,99863368,48170
990,570142183,99863360,48067
991,570142177,99863354,47955
992,570142174,99863349,47868
993,570142171,99863345,47787
994,570142169,99863340,47717
995,570142170,99863340,47761
996,570142168,99863334,47675
997,570142168,99863331,47656
998,570142170,99863327,47572
999,570142169,99863319,47431
1000,570142168,99863313,47420
1001,570142168,99863308,47385
1002,570142168,99863308,47458
1003,570142171,99863306,47417
1004,570142173,99863303,47315
1005,570142180,99863300,47287
1006,570142185,99863291,47107
1007,570142189,99863286,47063
1008,570142193,99863283,47094
1009,570142193,99863277,47118
1010,570142197,99863277,47320
1011,570142199,99863272,47303
1012,570142201,99863270,47268
1013,570142200,99863265,47265
1014,570142201,99863257,47165
1015,570142205,99863254,47128
1016,570142205,99863252,47169
1017,570142204,99863249,46993
1018,570142200,99863243,46895
1019,570142197,99863241,46756
1020,570142195,99863237,46760
1021,570142188,99863230,46599
1022,570142180,99863225,46436
1023,570142181,99863222,46411
1024,570142184,99863222,46484
1025,570142176,99863212,46226
1026,570142173,99863207,46249
1027,570142169,99863198,46079
1028,570142171,99863193,45983
1029,570142172,99863187,45848
1030,570142169,99863180,45591
1031,570142159,99863176,45302
1032,570142154,99863176,45182
1033,570142150,99863179,45207
1034,570142143,99863175,45053
1035,570142136,99863173,44940
1036,570142130,99863171,44828
1037,570142127,99863175,44839
1038,570142131,99863178,45053
1039,570142121,99863178,45036
1040,570142119,99863178,44924
1041,570142110,99863186,45061
1042,570142104,99863189,45014
1043,570142105,99863187,45002
1044,570142107,99863187,45063
1045,570142112,99863184,45059
1046,570142112,99863175,44980
1047,570142107,99863168,44947
1048,570142104,99863158,44856
1049,570142107,99863149,44882
1050,570142106,99863143,44780
1051,570142113,99863140,44757
1052,570142112,99863137,44675
1053,570142111,99863132,44642
1054,570142111,99863124,44609
1055,570142118,99863125,44738
1056,570142117,99863130,44676
1057,570142123,99863142,44834
1058,570142133,99863146,44973
1059,570142138,99863150,45005
1060,570142144,99863154,45096
1061,570142144,99863150,44925
1062,570142138,99863144,44703
1063,570142130,99863140,44508
1064,570142127,99863138,44426
1065,570142127,99863141,44435
1066,570142129,99863141,44421
1067,570142131,99863144,44516
1068,570142129,99863146,44432
1069,570142126,99863149,44568
1070,570142123,99863148,44468
1071,570142116,99863146,44323
