-29.100,-18.750,61.800
-29.100,-18.750,61.800
-28.650,-18.600,62.400
-30.000,-18.600,61.350
-29.100,-17.700,61.800
-29.850,-19.500,61.800
-29.850,-19.500,61.800
-29.550,-19.500,61.800
-31.050,-18.600,60.600
-29.850,-16.950,61.800
-29.850,-16.950,61.800
-30.000,-17.550,61.650
-28.950,-17.850,63.000
-28.950,-18.900,61.950
-28.950,-18.900,61.950
-28.800,-18.450,62.550
-28.350,-18.750,62.250
-30.750,-18.150,61.950
-30.750,-18.150,61.950
-30.750,-18.150,61.950
-28.800,-20.550,60.450
-29.850,-21.750,59.100
-29.700,-22.200,60.300
-29.700,-22.200,60.300
-31.950,-22.050,61.200
-31.650,-21.750,62.850
-31.950,-22.050,60.450
-31.950,-22.050,60.450
-31.650,-20.250,61.800
-34.650,-19.650,63.750
-32.550,-19.650,62.400
-32.550,-19.650,62.400
-33.900,-20.400,64.050
-34.800,-21.300,63.600
-34.050,-24.900,60.750
-34.050,-24.900,60.750
-34.050,-24.900,60.750
-34.500,-23.100,60.450
-37.650,-24.300,61.950
-36.450,-26.250,61.350
-36.450,-26.250,61.350
-35.700,-27.750,58.200
-37.200,-30.150,59.100
-39.450,-30.750,57.000
-39.450,-30.750,57.000
-39.600,-33.150,54.450
-39.900,-33.150,52.650
-41.850,-36.300,51.450
-41.850,-36.300,51.450
-43.350,-35.550,50.400
-42.000,-35.100,50.550
-44.100,-36.150,48.900
-45.300,-37.650,48.450
-45.300,-37.650,48.450
-45.450,-37.050,47.550
-46.500,-37.350,47.550
-46.800,-37.050,45.900
-46.800,-37.050,45.900
-48.900,-37.800,44.850
-49.800,-38.700,43.950
-51.600,-39.000,43.950
-51.600,-39.000,43.950
-52.200,-38.100,42.450
-53.250,-38.850,42.450
-53.400,-38.250,40.500
-52.950,-37.950,40.200
-52.650,-38.700,41.250
-53.850,-38.100,39.600
-54.750,-39.450,40.500
-54.900,-38.850,39.600
-54.900,-38.850,39.600
-54.600,-38.100,38.250
-56.250,-37.950,38.850
-55.200,-37.950,37.500
-55.200,-37.950,38.100
-56.250,-39.000,38.100
-55.350,-39.300,36.450
-54.600,-39.900,36.150
-55.650,-39.600,35.550
-56.400,-38.550,36.900
-56.850,-37.950,36.300
-56.250,-39.000,36.300
-55.650,-39.600,35.550
-56.400,-39.600,34.500
-56.550,-38.250,34.200
-58.500,-40.350,32.700
-58.200,-39.300,32.700
-58.200,-39.300,32.700
-60.150,-38.250,28.350
-59.100,-37.950,28.050
-59.700,-39.000,24.900
-58.650,-38.250,24.150
-59.400,-36.900,21.150
-59.700,-36.450,19.050
-59.250,-36.300,16.800
-59.550,-36.000,16.350
-61.500,-34.350,12.450
-60.750,-34.350,14.100
-61.200,-34.350,11.400
-61.650,-32.250,10.200
-63.150,-31.200,6.300
-62.100,-28.200,5.700
-61.200,-28.500,4.800
-60.900,-27.150,4.200
-61.350,-23.550,1.800
-61.500,-24.000,0.000
-62.250,-22.650,-0.900
-62.850,-21.450,-0.600
-63.750,-21.000,-0.750
-62.100,-16.950,-4.200
-61.350,-14.700,-4.950
-61.500,-14.250,-5.850
-63.150,-12.600,-4.650
-63.150,-10.350,-5.250
-62.700,-10.050,-4.950
-62.400,-8.550,-5.700
-61.650,-7.800,-7.050
-61.650,-7.800,-7.050
-60.150,-6.150,-7.200
-59.250,-5.250,-6.000
-60.150,-4.350,-7.500
-60.150,-4.350,-7.500
-59.100,-1.050,-7.950
-57.900,-1.350,-7.950
-58.800,0.900,-7.800
-58.350,1.050,-7.950
-59.700,3.900,-7.200
-59.250,5.250,-6.750
-59.250,4.800,-6.750
-57.450,7.050,-6.300
-57.450,7.050,-6.300
-59.100,8.400,-6.150
-59.100,9.450,-4.800
-58.650,9.450,-5.850
-58.650,9.450,-5.850
-58.200,11.100,-5.250
-57.900,11.250,-4.800
-58.200,13.200,-4.950
-58.200,13.200,-4.950
-56.700,15.450,-2.850
-55.950,16.950,-4.200
-57.150,18.000,-1.800
-57.150,18.000,-1.800
-57.150,18.000,-1.800
-55.950,20.250,-2.850
-55.800,19.650,-3.450
-53.250,18.750,-2.550
-53.250,18.750,-2.550
-53.550,17.700,-3.600
-54.900,17.250,-3.600
-53.250,18.000,-3.900
-53.250,18.000,-3.900
-54.450,16.350,-5.550
-52.350,17.100,-5.550
-50.700,16.950,-4.950
-50.700,16.950,-4.950
-50.400,16.200,-6.750
-51.750,15.450,-7.050
-50.550,15.300,-6.450
-50.550,15.300,-6.450
-51.450,16.950,-7.800
-48.450,15.600,-7.200
-49.950,16.500,-6.300
-47.850,18.000,-7.050
-47.850,18.000,-7.050
-46.650,17.550,-7.500
-46.050,18.750,-7.800
-45.900,18.150,-7.200
-45.900,18.150,-7.200
-45.900,16.800,-7.950
-43.650,16.500,-7.050
-43.350,17.250,-8.700
-43.350,17.250,-8.700
-42.450,18.150,-6.150
-41.700,16.800,-7.200
-39.600,17.550,-7.200
-39.600,17.550,-7.200
-41.700,18.150,-7.950
-39.150,18.600,-7.200
-38.700,19.050,-6.000
-38.700,19.050,-6.000
-38.700,19.050,-6.000
-34.950,20.400,-6.900
-36.900,20.550,-6.300
-35.250,19.350,-7.200
-35.250,19.350,-7.200
-35.250,20.100,-5.550
-34.800,21.750,-6.000
-32.700,23.550,-4.200
-32.700,23.550,-4.200
-30.900,22.050,-4.200
-30.600,22.350,-4.200
-31.050,21.150,-4.050
-31.050,21.150,-4.050
-30.150,23.850,-4.200
-29.700,24.450,-3.450
-31.050,25.200,-0.900
-31.050,25.200,-0.900
-31.050,25.200,-0.900
-29.550,28.200,-0.150
-29.700,27.300,0.300
-29.700,27.300,0.600
-29.700,27.300,0.600
-28.650,26.550,1.650
-28.350,27.150,1.500
-27.600,27.000,1.350
-27.600,27.000,1.350
-28.200,26.550,-0.600
-27.900,25.950,0.000
-26.850,26.550,0.300
-26.850,26.550,0.000
-27.300,25.350,-0.150
-27.900,25.500,0.000
-26.400,24.450,-2.400
-27.900,23.700,-3.750
-27.900,20.100,-5.100
-28.650,18.600,-5.100
-27.150,16.050,-6.150
-28.050,14.700,-8.700
-28.050,14.700,-8.700
-27.900,11.250,-9.600
-27.750,10.050,-10.500
-28.950,8.400,-10.350
-29.250,6.450,-12.000
-28.350,3.450,-11.850
-29.550,0.900,-11.250
-29.100,-0.900,-12.600
-28.050,-1.200,-11.850
-27.750,-6.000,-11.550
-26.100,-5.850,-11.700
-26.100,-8.700,-10.650
-26.400,-10.950,-11.400
-26.850,-13.500,-11.700
-28.950,-14.550,-10.050
-27.900,-16.050,-10.650
-28.050,-16.950,-9.450
-28.950,-18.900,-9.300
-28.800,-22.800,-8.100
-29.550,-22.350,-8.400
-29.850,-21.750,-8.700
-32.850,-22.950,-7.500
-33.750,-25.650,-7.350
-34.500,-26.100,-6.300
-34.050,-26.100,-7.800
-36.600,-26.400,-7.350
-38.550,-28.500,-5.550
-38.700,-28.650,-4.650
-37.650,-29.700,-4.200
-39.750,-33.000,-3.900
-42.000,-33.600,-1.950
-42.750,-32.400,-1.350
-44.850,-33.150,-0.900
-44.400,-34.050,0.450
-44.400,-34.050,0.450
-48.300,-34.050,1.200
-49.950,-33.750,0.450
-49.950,-36.000,1.800
-49.950,-36.000,1.800
-52.650,-35.400,3.000
-55.200,-35.700,4.500
-55.650,-35.550,3.900
-55.950,-34.500,4.200
-55.500,-34.650,7.500
-57.450,-34.500,8.100
-59.250,-34.500,8.400
-60.300,-35.250,8.700
-60.300,-35.250,8.700
-60.750,-34.650,10.050
-59.850,-33.000,10.200
-60.600,-34.500,11.250
-60.600,-34.500,11.250
-62.400,-32.700,11.850
-62.100,-33.000,12.600
-61.800,-34.650,13.500
-61.800,-34.650,13.500
-62.100,-34.050,15.300
-62.400,-33.450,14.250
-62.400,-34.050,15.000
-62.400,-34.050,15.000
-64.650,-34.650,17.250
-64.650,-33.600,18.600
-64.650,-33.600,20.400
-65.250,-31.950,21.600
-65.250,-31.950,21.600
-64.800,-33.750,24.450
-67.350,-33.750,26.100
-66.000,-32.700,25.350
-66.000,-32.700,25.350
-67.500,-31.350,28.050
-67.950,-30.600,29.700
-68.250,-31.050,30.450
-68.250,-31.050,30.450
-68.550,-29.250,30.750
-71.250,-28.650,33.000
-70.500,-26.400,33.000
-70.500,-26.400,33.000
-71.700,-28.800,34.200
-70.200,-26.100,34.800
-70.950,-25.650,33.000
-70.950,-25.650,33.000
-71.400,-25.200,37.050
-72.450,-23.700,37.350
-71.550,-19.050,40.350
-73.500,-17.850,40.800
-73.500,-17.850,40.800
-71.400,-15.300,43.350
-72.900,-11.700,42.900
-73.650,-9.300,44.100
-73.650,-9.300,44.100
-74.250,-3.600,43.650
-74.550,-1.050,43.650
-74.250,0.000,42.600
-74.250,0.000,42.600
-75.300,0.000,42.900
-74.250,-0.600,43.350
-73.050,-1.200,44.100
-73.050,-1.200,44.100
-75.000,-1.050,43.650
-73.350,-0.900,43.500
-74.250,-2.850,43.350
-74.250,-2.850,43.350
-75.150,-2.700,42.750
-74.250,-0.600,42.300
-75.000,-1.800,43.350
-75.900,-1.500,41.700
-75.900,-1.500,41.700
-76.200,-2.700,41.400
-74.850,-3.000,40.350
-75.000,-4.650,41.550
-75.000,-4.650,41.550
-76.200,-0.900,41.100
-76.050,-1.050,41.250
-75.150,0.900,38.250
-75.150,0.900,38.250
-76.650,-0.300,39.750
-76.350,-1.800,38.400
-75.300,-0.600,37.800
-77.100,-1.050,36.750
-77.550,0.150,34.500
-77.400,0.000,32.250
-77.100,-1.050,31.500
-78.000,-0.450,30.000
-78.000,-0.450,30.000
-78.000,0.150,24.750
-78.300,-0.450,25.050
-78.150,-1.350,23.550
-78.150,-1.350,23.550
-78.150,-3.150,21.750
-78.000,-3.000,22.950
-77.850,-2.100,20.400
-78.900,-2.100,20.700
-76.500,-5.550,18.450
-76.200,-3.750,18.450
-77.100,-5.850,19.350
-76.650,-5.850,17.550
-76.350,-6.150,16.650
-75.300,-7.200,15.900
-77.100,-6.150,15.900
-77.400,-7.950,15.900
-75.450,-9.300,13.650
-76.350,-9.000,13.800
-74.850,-8.850,12.300
-75.150,-9.300,11.850
-74.250,-11.250,10.650
-74.250,-12.000,9.000
-74.400,-11.100,8.700
-73.650,-12.900,8.100
-72.300,-12.600,7.350
-71.550,-10.650,5.700
-71.700,-12.300,4.500
-70.500,-12.600,3.150
-69.450,-11.850,3.600
-70.650,-11.700,2.700
-69.450,-11.400,1.500
-69.750,-12.900,1.800
-69.150,-11.100,1.800
-67.500,-11.250,0.600
-68.550,-11.250,0.300
-67.350,-10.350,-0.450
-66.450,-9.750,0.300
-66.450,-9.750,0.300
-66.150,-8.700,-1.350
-66.300,-6.750,-1.800
-66.450,-6.150,-3.750
-64.800,-7.350,-3.600
-65.700,-5.400,-4.500
-64.200,-4.800,-4.200
-63.300,-6.150,-5.850
-63.150,-6.750,-4.200
-63.150,-6.750,-4.200
-58.350,-7.650,-7.950
-58.200,-9.300,-8.100
-60.450,-9.000,-8.250
-60.450,-9.000,-8.250
-58.800,-6.750,-8.700
-58.650,-6.900,-8.550
-57.750,-7.050,-8.100
-57.750,-7.050,-8.100
-59.100,-4.650,-9.600
-57.750,-4.800,-9.750
-58.800,-3.750,-8.400
-58.800,-3.750,-8.400
-57.750,-3.450,-9.150
-53.850,-4.200,-7.800
-55.800,-4.650,-9.300
